size_1,size_2,size_3,flow_ratio_avg,flow_ratio_var,min_ratio_avg,min_ratio_var
1,22,2,0.6876417899145499,0.0519846881203066,0.6839653705000001,0.051362405287514165
1,22,4,0.7459277164682749,0.04731236742983412,0.7362923355000001,0.04814966371347618
1,22,6,0.7510012606590584,0.0368581444408647,0.7357561545,0.037120283459977706
1,22,8,0.7415445558588125,0.039132398277244095,0.7296190675,0.04132154947900415
1,22,10,0.7309965626642275,0.03350777300588489,0.7249542295,0.03239478531126044
1,22,12,0.7327920956469192,0.05633987699534493,0.7201081730000001,0.05083234196569868
1,22,14,0.7620733108642178,0.04038772505276309,0.7524822794999999,0.041248153882071446
1,22,16,0.7458383514858851,0.04902389235861682,0.7365222810000001,0.04178275064064703
1,22,18,0.7517465890669417,0.040789614285476915,0.731764914,0.029786782469017264
1,22,20,0.7434986859574159,0.04170643521024861,0.718017819,0.05196462621179478
1,22,22,0.7494295487713704,0.06441109576838408,0.712265937,0.056987524882854676
1,22,24,0.747433009879379,0.03763596522232325,0.722484502,0.04533244261788997
1,22,26,0.7293067348207118,0.05062711741075601,0.711038419,0.04335404191163758
1,22,28,0.7544031970300697,0.03719618927407686,0.713795979,0.04263374997499644
1,22,30,0.7822197712680995,0.03537294975309708,0.7365561505,0.054069439247070465
1,22,32,0.7433824293974546,0.05295317429347431,0.6951580905,0.055537802758578295
1,22,34,0.7543399655371339,0.03944701524715254,0.7125896405,0.04243156534165307
1,22,36,0.7343177233727227,0.035857851932198585,0.7062467324999999,0.03728599829963681
1,22,38,0.753960716681841,0.036027661736575664,0.6996392654999999,0.0593391092478975
1,22,40,0.7499808634746192,0.038341160876066524,0.717748341,0.030099466593887157
1,24,2,0.6945551635832,0.04184290949642389,0.6929362445,0.04029336400275367
1,24,4,0.7286741718899,0.03731105652174706,0.722792295,0.0394868064889005
1,24,6,0.7218439518480168,0.03435600182745758,0.7194590274999999,0.03634195084028744
1,24,8,0.7370559989107625,0.03691268682721005,0.7223665309999999,0.03270826611530102
1,24,10,0.7387543126015614,0.03400868337377991,0.7241745884999999,0.037850404342167236
1,24,12,0.757576397784518,0.0412480806440303,0.748313201,0.046111562081625125
1,24,14,0.7283325495399373,0.04760490063650838,0.7106154,0.038271324275248306
1,24,16,0.7586134993543875,0.03840643518382777,0.728178479,0.04406880927091393
1,24,18,0.7315965701425658,0.04317572350217623,0.7129542114999999,0.042965972087157446
1,24,20,0.7465054743938669,0.03999581075858545,0.7434527479999999,0.03821861084286799
1,24,22,0.7408439430841751,0.04882849428055615,0.7262922259999999,0.04009257816530554
1,24,24,0.7370284776199582,0.03744703550621294,0.7238133880000002,0.03692000922412909
1,24,26,0.7613900593766683,0.036752211947954534,0.7294229025000001,0.05563184493858313
1,24,28,0.7410243745307953,0.0422385741535306,0.7132901265,0.04524716345241768
1,24,30,0.7611724783533034,0.034662725072838005,0.725134097,0.05322197845489559
1,24,32,0.7418564105848383,0.05011402304586141,0.7119604074999999,0.042709967999946086
1,24,34,0.7453156227381481,0.0398892540890209,0.7115717970000001,0.04154718882904462
1,24,36,0.7337421982761749,0.04673626935111289,0.7157243980000001,0.04098684434269178
1,24,38,0.7591323308503,0.03705659225691069,0.727012038,0.04534991216314587
1,24,40,0.7673541280168402,0.04021518827234018,0.7261681870000001,0.04448560514140525
1,26,2,0.7100203003877251,0.05005966528446038,0.7084980869999999,0.05002715708106279
1,26,4,0.7411903323023361,0.036021295554875564,0.7358513394999999,0.04234859377582583
1,26,6,0.7477043945484667,0.04251502282401929,0.7421959625,0.041716370615109355
1,26,8,0.7447304626027125,0.041924457911634475,0.7378187635,0.04354724214753403
1,26,10,0.7298169703906701,0.03586740721723574,0.721361539,0.03332806057617964
1,26,12,0.7494108842919504,0.04032822197155075,0.7342797950000001,0.0446777479020141
1,26,14,0.746483547668332,0.03270636689838202,0.7410064894999999,0.03105962835847661
1,26,16,0.7479222813412595,0.03356109353975016,0.7395783239999999,0.031853334476511314
1,26,18,0.7348251379490222,0.04590917983526881,0.7235338665000001,0.04112557245170265
1,26,20,0.7511113432630959,0.04354362344406548,0.7370512019999998,0.03942991186070008
1,26,22,0.7673948406248501,0.03926137466954258,0.7363102275,0.04418060428332267
1,26,24,0.7429355175288901,0.04261835963668752,0.727419626,0.034265383472338436
1,26,26,0.7590133792102364,0.03576305266761741,0.73403625,0.03758690865170398
1,26,28,0.7470104441718272,0.04492690598252771,0.7358696304999999,0.04502554971196183
1,26,30,0.7504247931659821,0.03824408864589211,0.725467437,0.0350346103155898
1,26,32,0.7587914529298452,0.03539944231000826,0.737503935,0.039361687860635305
1,26,34,0.7536119661540417,0.04685379191225882,0.7107244245,0.040925144676258206
1,26,36,0.7465943121227395,0.04471638850380148,0.7293025055,0.032581948009217376
1,26,38,0.7515132011208645,0.036165678595696915,0.7330822615,0.030941887842126124
1,26,40,0.7411387533868428,0.03171096961255326,0.7225189875000001,0.04713610848402962
1,28,2,0.7103273496880774,0.0359762544759738,0.7073803434999999,0.03646834479940038
1,28,4,0.7199983615706002,0.04234815852422345,0.7155027525000001,0.044281593366105515
1,28,6,0.7425941303363585,0.031344895763385824,0.7373079235,0.03101399250695455
1,28,8,0.739371035887394,0.03879962037848974,0.733744354,0.03700408508502167
1,28,10,0.75297969594334,0.03301032358455413,0.739817792,0.048813793411412794
1,28,12,0.7399088568488088,0.03779434799146783,0.735138537,0.035822922358603876
1,28,14,0.7526796363675607,0.033679386999272205,0.7349845935000001,0.04070311067093536
1,28,16,0.7395242991935034,0.03505232785570203,0.7274002,0.029707741140014503
1,28,18,0.7276663182167585,0.035219491008667426,0.7244535310000001,0.0335580784858725
1,28,20,0.7206447295771856,0.04082944172070375,0.7139238785000002,0.04113564623794396
1,28,22,0.7519732929894146,0.04509941264988586,0.7374032139999999,0.041727396981425226
1,28,24,0.7479428050402686,0.03200243409781835,0.7341733724999999,0.028295725545581952
1,28,26,0.7385646036334144,0.041632760825626336,0.7220518465000001,0.032255362252263615
1,28,28,0.7451913939942023,0.036343058297837835,0.7336906375,0.03514468055008721
1,28,30,0.7207105421732517,0.04393050689453525,0.7125220760000001,0.04435523751701003
1,28,32,0.748171109908937,0.03796328216864444,0.7244250934999998,0.03711959618969371
1,28,34,0.737786447693597,0.042627964334276236,0.7248157915,0.03732107368137715
1,28,36,0.7454714547037152,0.03635291044805365,0.7232709840000001,0.044026522548649416
1,28,38,0.7551734739188041,0.04845317387181696,0.7326048139999999,0.04450999204588262
1,28,40,0.7517386807688784,0.03555599295292202,0.7368739200000001,0.032548848191118224
1,30,2,0.719208195613,0.042697159468662656,0.7172421609999999,0.04553863551581315
1,30,4,0.748214288014585,0.032910312827918946,0.7480968499999999,0.03285125228275857
1,30,6,0.7265814239289916,0.03949262454072183,0.723200345,0.03943353481685094
1,30,8,0.7575880721351,0.02934539553420763,0.7516572935,0.031289948615257794
1,30,10,0.739039865884419,0.03913776035237329,0.7370824455,0.03698980662982539
1,30,12,0.7523128739202917,0.040864962854666995,0.7523128745000001,0.04086496220692617
1,30,14,0.74993087431058,0.028444207368687247,0.7458214139999999,0.028033960688748097
1,30,16,0.7407404257787814,0.04809488606990114,0.7337839285000001,0.04815490800599511
1,30,18,0.7580752984351393,0.03597745457558255,0.7393155345,0.042292631793337185
1,30,20,0.7518900342047385,0.04745977194108046,0.7402625814999999,0.04761836521101425
1,30,22,0.7447567073762772,0.036527603114099846,0.73706616,0.03694634874384275
1,30,24,0.7530240768575573,0.03263492123498351,0.744964878,0.03024726659237553
1,30,26,0.7661001203836857,0.022446004053441635,0.7526082175,0.02513176788560923
1,30,28,0.7543159209503321,0.041774622408620336,0.7386935085,0.03266107617568875
1,30,30,0.7516379904339324,0.03226881428771157,0.7430071069999999,0.034833156408481294
1,30,32,0.7516261297894962,0.03991043486179653,0.7348370940000001,0.04495176321344429
1,30,34,0.7399883088184226,0.04385772398910076,0.7300230455,0.03851418696833784
1,30,36,0.7423954331553012,0.035808237527113575,0.7394406495000001,0.03393895272129998
1,30,38,0.7449792415720023,0.02940744629264683,0.7219006965,0.03779827858821898
1,30,40,0.738040816887757,0.024994202478831034,0.7150423744999999,0.032875591448500274
1,32,2,0.704794410046775,0.058540369909632475,0.7047944110000002,0.05854036980287585
1,32,4,0.7423943045679501,0.040023660722832845,0.7361329635,0.04426695818673091
1,32,6,0.7402400186494915,0.03213949429772724,0.7352353090000001,0.03262850447055547
1,32,8,0.7434147470759224,0.03228828841346975,0.7386136904999999,0.03716329281551454
1,32,10,0.7508120341600134,0.03590912514616657,0.749508311,0.03593878476934825
1,32,12,0.7305170466880334,0.031812320091448326,0.724320835,0.031774945183723535
1,32,14,0.7579556054258546,0.03138296603130603,0.7459808674999999,0.03516816114863398
1,32,16,0.749668734948559,0.028965131731714912,0.7478583845,0.027454596667541742
1,32,18,0.7413787089416021,0.03661047145771694,0.7360241194999999,0.03342595264930252
1,32,20,0.7470806325284738,0.027383632896192254,0.7398024885,0.03493321623761779
1,32,22,0.755997777223291,0.0390223211709828,0.7541359369999999,0.04014429933834069
1,32,24,0.7538155206707164,0.030173136887547202,0.7471330275,0.03217829262528853
1,32,26,0.7489356378835585,0.03390686044373816,0.7403271985,0.0320110945847797
1,32,28,0.7439970643200844,0.02850170557322704,0.7344548054999999,0.02997077289656081
1,32,30,0.750358113944743,0.04256938560417877,0.7309961715,0.046852891347708876
1,32,32,0.7588600275253393,0.03799677515272491,0.7476281424999999,0.03362529190232686
1,32,34,0.7458301674222514,0.046028677413965616,0.7355432355,0.03977143598298576
1,32,36,0.7496309445440145,0.037766741340028116,0.7384159964999999,0.03496743343706388
1,32,38,0.7348697535114815,0.038121557233207794,0.7144494600000001,0.055063772491782466
1,32,40,0.752651871189866,0.032562203202452324,0.7379121515,0.029025018251595185
1,34,2,0.712245091736475,0.04907205899403134,0.7122450910000001,0.049072059846467904
1,34,4,0.7315499539973376,0.03603576857043311,0.7275067089999998,0.036201760421590935
1,34,6,0.7481966772078075,0.036745637942468594,0.743456035,0.03813204952203506
1,34,8,0.7460190819730081,0.03582492220135715,0.743496335,0.03590412365460358
1,34,10,0.7416176323071201,0.03514260633287021,0.7367034825000001,0.03339108428172195
1,34,12,0.7386372659151783,0.025348430886029904,0.738261329,0.02540005913225398
1,34,14,0.7457767366252643,0.031200388200272273,0.740974384,0.03326128444608691
1,34,16,0.7454826503100246,0.04439678117395595,0.7423037229999999,0.042005141920970344
1,34,18,0.7470927694105693,0.02992451207491596,0.742317799,0.032028963275039506
1,34,20,0.7560939111227567,0.03548112090808352,0.7487779920000001,0.03396338873822674
1,34,22,0.7529036501672788,0.040883752465248654,0.7393122145000001,0.044168899979159036
1,34,24,0.7505688343365261,0.028853669366037612,0.7374903205000001,0.04069924888948718
1,34,26,0.7378375374705899,0.03756200789721514,0.7322428845,0.04026434504368416
1,34,28,0.760176727966565,0.032034338792656936,0.756830959,0.032622902655989834
1,34,30,0.7584969030547083,0.024736951340689817,0.7516907045,0.035244708952689684
1,34,32,0.7562587067392401,0.03923288893883323,0.741759936,0.040135513367288995
1,34,34,0.7413251404162647,0.04222208763348319,0.7294989355,0.03974008612445203
1,34,36,0.7485079874248313,0.041110375916158064,0.7262964705,0.036467245422233556
1,34,38,0.7420162894436333,0.029483364274526254,0.7353640304999998,0.03140849117470776
1,34,40,0.7477981865372942,0.032565503398001724,0.7355288975,0.035965566893027955
1,36,2,0.7058460540016,0.04116621261493552,0.7058460545,0.0411662129710172
1,36,4,0.735420529409825,0.03882408082196393,0.7351452145,0.03929394952078036
1,36,6,0.7542985680092584,0.02023787050692706,0.7472979449999999,0.03365170502678141
1,36,8,0.7319688292440563,0.03135802723207941,0.731616865,0.03144506767606145
1,36,10,0.7464868956933649,0.03095191420148427,0.7459549200000001,0.031146629104156845
1,36,12,0.747339076935778,0.0368432478522278,0.7419857049999999,0.035118130862630416
1,36,14,0.7470560595146537,0.031241940758799158,0.741893318,0.024391914293280394
1,36,16,0.748254393918991,0.0395049587495504,0.7434659795,0.043775925823420735
1,36,18,0.7497603725816336,0.03426593793960874,0.7427359610000001,0.033503424447287454
1,36,20,0.7506917151834176,0.03865911103571525,0.7405517035,0.036628380079038195
1,36,22,0.7432204891366456,0.034348769486507814,0.7405524129999999,0.03092934757723141
1,36,24,0.7473666482357054,0.025477157750889424,0.743062498,0.026180175797920948
1,36,26,0.7543438121525126,0.027785917854309228,0.752017374,0.026835308539466498
1,36,28,0.7437824428203089,0.03824244521430713,0.7393477725,0.03547423001797937
1,36,30,0.7497174629910339,0.03133697741587169,0.7427439789999999,0.03439363885873869
1,36,32,0.7692228897191868,0.032547466609410526,0.7554851159999999,0.04928948017126498
1,36,34,0.7658668373330942,0.02867697654423084,0.7566677529999999,0.030454727732641466
1,36,36,0.7507335842077367,0.03063667022286062,0.7406792225,0.023418718802220777
1,36,38,0.7431104779988569,0.044220393334260526,0.7278293020000001,0.04206490379078985
1,36,40,0.7582656849826236,0.03153060638146204,0.7493234044999999,0.03388154274717319
1,38,2,0.71439433806325,0.039785134013494,0.709710396,0.04509354138298636
1,38,4,0.7283269391222046,0.03903580456934239,0.7283269395,0.03903580569425646
1,38,6,0.7459365355828858,0.0392953467731742,0.7443697214999999,0.03958616240386447
1,38,8,0.7324122088401686,0.030588347164685826,0.732132437,0.030321324660869804
1,38,10,0.7386204958750219,0.02581562917840906,0.7386204965000001,0.02581562777400237
1,38,12,0.7478074707023746,0.03048703579502739,0.746189488,0.03206093189203998
1,38,14,0.7402176949954481,0.03951172002701883,0.7385178790000001,0.04116863891689193
1,38,16,0.7491638506137994,0.034628224340461485,0.7459950495000001,0.035564963895047104
1,38,18,0.7466446784954387,0.030357297019146925,0.7411807735,0.03232947036147117
1,38,20,0.750514582303,0.03158240254355127,0.7470502605,0.030135840490757584
1,38,22,0.7441005155986418,0.04643769200469079,0.741580904,0.04416875485600329
1,38,24,0.7565034407250357,0.03170312846063926,0.7538591944999999,0.031415809987739206
1,38,26,0.7523512674601442,0.028466707781371097,0.7456232105,0.028363378989266507
1,38,28,0.7449885873747528,0.03296885241197063,0.7438416259999999,0.031287730014046305
1,38,30,0.7552231090092206,0.027638586931682838,0.7442215965000001,0.036475963374837043
1,38,32,0.7522651809071668,0.03135616939359309,0.741114351,0.03801220420175893
1,38,34,0.7576083000100973,0.027334879963396144,0.7528743505000001,0.02915107791131769
1,38,36,0.746574700258692,0.029619792028871675,0.7437649960000001,0.02705562792387019
1,38,38,0.7534851389626205,0.032773687025502346,0.7512568570000001,0.02916397290058337
1,38,40,0.7466262231949761,0.03138673138364051,0.7374242790000001,0.03057373686832816
1,40,2,0.7023170663444249,0.03461423514924402,0.7022704390000001,0.03462330441893998
1,40,4,0.7329245050523124,0.04142763686100004,0.7312301399999999,0.0398492753478695
1,40,6,0.7509194104945335,0.028887977649553507,0.750752047,0.028589470696835415
1,40,8,0.7507965333311829,0.025296550551147955,0.7487200705,0.028856313797411205
1,40,10,0.7530662520188358,0.027854261577637873,0.7520312865000001,0.027321769756118153
1,40,12,0.7507987790842205,0.03999508166732616,0.748908098,0.03933853025365851
1,40,14,0.7345727990823542,0.037362858624283034,0.730944422,0.033054539351906505
1,40,16,0.7421483985458249,0.03288271703305196,0.7399041035,0.028221900555126214
1,40,18,0.7472283555241492,0.03191967185593597,0.7469200065,0.0315267437543742
1,40,20,0.7402718818959884,0.036606525542807446,0.7383797635,0.033696928375820286
1,40,22,0.7538492515046082,0.033141644537422785,0.750123157,0.0298662901955936
1,40,24,0.7549018596247465,0.026682852132175684,0.7445958899999999,0.030861966977930623
1,40,26,0.747137707085488,0.02426832290576472,0.7408909995,0.02477001538044749
1,40,28,0.7499070128934162,0.03965727597946762,0.7449261080000001,0.0371878052530132
1,40,30,0.7484144690346937,0.029817411398137563,0.7453868655000001,0.02626120317414064
1,40,32,0.7481061982679943,0.029415155527078792,0.7444661265,0.02659811169215388
1,40,34,0.7644795056276812,0.027495290986647093,0.7577777469999999,0.03235020706152561
1,40,36,0.7508799348870141,0.03929531230925537,0.734347415,0.06031864888722133
1,40,38,0.7410998955471342,0.030466847457381388,0.741049869,0.0305317737403029
1,40,40,0.7376862651649888,0.03245468356681861,0.7248142410000001,0.029145755369928555
